DAY,HOUR,EXPORT_PRICE(R$/MWh),IMPORT_PRICE(R$/MWh)
22/10/19, 11, 402.9608, 413.54
22/10/19, 12, 389.0984, 413.54
22/10/19, 13, 392.3816, 413.54
22/10/19, 14, 396.7592, 413.54
22/10/19, 15, 400.772, 413.54
22/10/19, 16, 391.2872, 413.54
22/10/19, 17, 404.42, 413.54
22/10/19, 18, 394.9352, 413.54
22/10/19, 19, 390.5576, 413.54
22/10/19, 20, 390.1928, 413.54
22/10/19, 21, 398.948, 413.54
22/10/19, 22, 393.8408, 413.54
22/10/19, 23, 389.0984, 413.54
23/10/19, 0, 391.76, 407.26
23/10/19, 1, 392.07, 407.26
23/10/19, 2, 384.01, 407.26
23/10/19, 3, 385.87, 407.26
23/10/19, 4, 387.11, 407.26
23/10/19, 5, 396.72, 407.26
23/10/19, 6, 398.27, 407.26
23/10/19, 7, 393.0, 407.26
23/10/19, 8, 398.89, 407.26
23/10/19, 9, 390.52, 407.26
23/10/19, 10, 396.1, 407.26
23/10/19, 11, 392.38, 407.26
23/10/19, 12, 398.89, 407.26
23/10/19, 13, 395.79, 407.26
23/10/19, 14, 384.94, 407.26
23/10/19, 15, 386.18, 407.26
23/10/19, 16, 395.79, 407.26
23/10/19, 17, 385.87, 407.26
23/10/19, 18, 389.9, 407.26
23/10/19, 19, 397.03, 407.26
23/10/19, 20, 395.17, 407.26
23/10/19, 21, 395.79, 407.26
23/10/19, 22, 388.97, 407.26
23/10/19, 23, 395.48, 407.26
24/10/19, 0, 398.1989, 430.23
24/10/19, 1, 400.9134, 430.23
24/10/19, 2, 403.6279, 430.23
24/10/19, 3, 396.0273, 430.23
24/10/19, 4, 402.5421, 430.23
24/10/19, 5, 392.227, 430.23
24/10/19, 6, 396.0273, 430.23
24/10/19, 7, 414.4859, 430.23
24/10/19, 8, 394.9415, 430.23
24/10/19, 9, 394.3986, 430.23
24/10/19, 10, 415.0288, 430.23
24/10/19, 11, 410.6856, 430.23
24/10/19, 12, 407.9711, 430.23
24/10/19, 13, 412.8572, 430.23
24/10/19, 14, 409.0569, 430.23
24/10/19, 15, 398.7418, 430.23
24/10/19, 16, 395.4844, 430.23
24/10/19, 17, 398.7418, 430.23
24/10/19, 18, 404.7137, 430.23
24/10/19, 19, 409.5998, 430.23
24/10/19, 20, 414.4859, 430.23
24/10/19, 21, 402.5421, 430.23
24/10/19, 22, 393.3128, 430.23
24/10/19, 23, 400.3705, 430.23
25/10/19, 0, 392.9536, 432.89
25/10/19, 1, 404.6996, 432.89
25/10/19, 2, 401.7631, 432.89
25/10/19, 3, 388.8425, 432.89
25/10/19, 4, 401.7631, 432.89
25/10/19, 5, 400.5885, 432.89
25/10/19, 6, 401.1758, 432.89
25/10/19, 7, 395.8901, 432.89
25/10/19, 8, 401.7631, 432.89
25/10/19, 9, 396.4774, 432.89
25/10/19, 10, 388.8425, 432.89
25/10/19, 11, 413.5091, 432.89
25/10/19, 12, 395.3028, 432.89
25/10/19, 13, 417.6202, 432.89
25/10/19, 14, 415.8583, 432.89
25/10/19, 15, 411.7472, 432.89
25/10/19, 16, 399.4139, 432.89
25/10/19, 17, 402.3504, 432.89
25/10/19, 18, 398.2393, 432.89
25/10/19, 19, 401.7631, 432.89
25/10/19, 20, 390.0171, 432.89
25/10/19, 21, 407.6361, 432.89
25/10/19, 22, 411.7472, 432.89
25/10/19, 23, 389.4298, 432.89
26/10/19, 0, 437.4559, 445.37
26/10/19, 1, 433.9082, 445.37
26/10/19, 2, 434.9998, 445.37
26/10/19, 3, 435.8185, 445.37
26/10/19, 4, 429.5418, 445.37
26/10/19, 5, 430.9063, 445.37
26/10/19, 6, 433.0895, 445.37
26/10/19, 7, 425.1754, 445.37
26/10/19, 8, 438.5475, 445.37
26/10/19, 9, 434.9998, 445.37
26/10/19, 10, 425.7212, 445.37
26/10/19, 11, 430.3605, 445.37
26/10/19, 12, 432.8166, 445.37
26/10/19, 13, 428.7231, 445.37
26/10/19, 14, 436.3643, 445.37
26/10/19, 15, 428.4502, 445.37
26/10/19, 16, 430.3605, 445.37
26/10/19, 17, 435.8185, 445.37
26/10/19, 18, 424.9025, 445.37
26/10/19, 19, 427.3586, 445.37
26/10/19, 20, 433.0895, 445.37
26/10/19, 21, 426.5399, 445.37
26/10/19, 22, 425.1754, 445.37
26/10/19, 23, 438.0017, 445.37
27/10/19, 0, 430.1072, 437.11
27/10/19, 1, 420.8535, 437.11
27/10/19, 2, 419.8531, 437.11
27/10/19, 3, 425.8555, 437.11
27/10/19, 4, 424.1048, 437.11
27/10/19, 5, 430.1072, 437.11
27/10/19, 6, 427.106, 437.11
27/10/19, 7, 421.8539, 437.11
27/10/19, 8, 423.6046, 437.11
27/10/19, 9, 422.3541, 437.11
27/10/19, 10, 419.603, 437.11
27/10/19, 11, 418.8527, 437.11
27/10/19, 12, 425.3553, 437.11
27/10/19, 13, 427.3561, 437.11
27/10/19, 14, 423.3545, 437.11
27/10/19, 15, 427.6062, 437.11
27/10/19, 16, 427.106, 437.11
27/10/19, 17, 422.3541, 437.11
27/10/19, 18, 426.1056, 437.11
27/10/19, 19, 429.8571, 437.11
27/10/19, 20, 425.3553, 437.11
27/10/19, 21, 418.6026, 437.11
27/10/19, 22, 425.1052, 437.11
27/10/19, 23, 419.603, 437.11
28/10/19, 0, 438.6645, 496.59
28/10/19, 1, 470.4045, 496.59
28/10/19, 2, 463.263, 496.59
28/10/19, 3, 472.785, 496.59
28/10/19, 4, 451.3605, 496.59
28/10/19, 5, 475.959, 496.59
28/10/19, 6, 465.6435, 496.59
28/10/19, 7, 445.806, 496.59
28/10/19, 8, 458.502, 496.59
28/10/19, 9, 452.154, 496.59
28/10/19, 10, 458.502, 496.59
28/10/19, 11, 454.5345, 496.59
28/10/19, 12, 441.8385, 496.59
28/10/19, 13, 453.741, 496.59
28/10/19, 14, 471.198, 496.59
28/10/19, 15, 442.632, 496.59
28/10/19, 16, 475.959, 496.59
28/10/19, 17, 450.567, 496.59
28/10/19, 18, 441.8385, 496.59
28/10/19, 19, 452.154, 496.59
28/10/19, 20, 463.263, 496.59
28/10/19, 21, 438.6645, 496.59
28/10/19, 22, 452.9475, 496.59
28/10/19, 23, 456.915, 496.59
29/10/19, 0, 449.5175, 507.53
29/10/19, 1, 445.055, 507.53
29/10/19, 2, 480.755, 507.53
29/10/19, 3, 459.335, 507.53
29/10/19, 4, 462.0125, 507.53
29/10/19, 5, 462.905, 507.53
29/10/19, 6, 467.3675, 507.53
29/10/19, 7, 440.5925, 507.53
29/10/19, 8, 477.185, 507.53
29/10/19, 9, 477.185, 507.53
29/10/19, 10, 445.055, 507.53
29/10/19, 11, 481.6475, 507.53
29/10/19, 12, 478.0775, 507.53
29/10/19, 13, 466.475, 507.53
29/10/19, 14, 472.7225, 507.53
29/10/19, 15, 468.26, 507.53
29/10/19, 16, 452.195, 507.53
29/10/19, 17, 452.195, 507.53
29/10/19, 18, 465.5825, 507.53
29/10/19, 19, 460.2275, 507.53
29/10/19, 20, 446.84, 507.53
29/10/19, 21, 462.0125, 507.53
29/10/19, 22, 442.3775, 507.53
29/10/19, 23, 462.0125, 507.53
30/10/19, 0, 496.6452, 522.77
30/10/19, 1, 465.4964, 522.77
30/10/19, 2, 458.4628, 522.77
30/10/19, 3, 496.6452, 522.77
30/10/19, 4, 452.434, 522.77
30/10/19, 5, 479.5636, 522.77
30/10/19, 6, 452.434, 522.77
30/10/19, 7, 477.554, 522.77
30/10/19, 8, 450.4244, 522.77
30/10/19, 9, 471.5252, 522.77
30/10/19, 10, 493.6308, 522.77
30/10/19, 11, 489.6116, 522.77
30/10/19, 12, 462.482, 522.77
30/10/19, 13, 474.5396, 522.77
30/10/19, 14, 473.5348, 522.77
30/10/19, 15, 472.53, 522.77
30/10/19, 16, 450.4244, 522.77
30/10/19, 17, 484.5876, 522.77
30/10/19, 18, 492.626, 522.77
30/10/19, 19, 479.5636, 522.77
30/10/19, 20, 450.4244, 522.77
30/10/19, 21, 483.5828, 522.77
30/10/19, 22, 447.41, 522.77
30/10/19, 23, 488.6068, 522.77
31/10/19, 0, 450.735, 539.31
31/10/19, 1, 490.889, 539.31
31/10/19, 2, 499.156, 539.31
31/10/19, 3, 508.604, 539.31
31/10/19, 4, 451.916, 539.31
31/10/19, 5, 461.364, 539.31
31/10/19, 6, 479.079, 539.31
31/10/19, 7, 464.907, 539.31
31/10/19, 8, 502.699, 539.31
31/10/19, 9, 460.183, 539.31
31/10/19, 10, 481.441, 539.31
31/10/19, 11, 502.699, 539.31
31/10/19, 12, 481.441, 539.31
31/10/19, 13, 456.64, 539.31
31/10/19, 14, 496.794, 539.31
31/10/19, 15, 490.889, 539.31
31/10/19, 16, 464.907, 539.31
31/10/19, 17, 492.07, 539.31
31/10/19, 18, 509.785, 539.31
31/10/19, 19, 490.889, 539.31
31/10/19, 20, 470.812, 539.31
31/10/19, 21, 499.156, 539.31
31/10/19, 22, 475.536, 539.31
31/10/19, 23, 477.898, 539.31
01/11/19, 0, 469.3555, 488.51
01/11/19, 1, 455.485, 488.51
01/11/19, 2, 471.337, 488.51
01/11/19, 3, 442.275, 488.51
01/11/19, 4, 468.695, 488.51
01/11/19, 5, 471.337, 488.51
01/11/19, 6, 453.5035, 488.51
01/11/19, 7, 457.4665, 488.51
01/11/19, 8, 468.0345, 488.51
01/11/19, 9, 469.3555, 488.51
01/11/19, 10, 454.164, 488.51
01/11/19, 11, 461.4295, 488.51
01/11/19, 12, 450.201, 488.51
01/11/19, 13, 440.954, 488.51
01/11/19, 14, 465.3925, 488.51
01/11/19, 15, 463.411, 488.51
01/11/19, 16, 446.8985, 488.51
01/11/19, 17, 457.4665, 488.51
01/11/19, 18, 464.732, 488.51
01/11/19, 19, 447.559, 488.51
01/11/19, 20, 448.2195, 488.51
01/11/19, 21, 470.6765, 488.51
01/11/19, 22, 466.053, 488.51
01/11/19, 23, 461.4295, 488.51
02/11/19, 0, 489.734, 498.8
02/11/19, 1, 490.3384, 498.8
02/11/19, 2, 487.0142, 498.8
02/11/19, 3, 490.0362, 498.8
02/11/19, 4, 484.5966, 498.8
02/11/19, 5, 488.8274, 498.8
02/11/19, 6, 490.9428, 498.8
02/11/19, 7, 478.5526, 498.8
02/11/19, 8, 488.8274, 498.8
02/11/19, 9, 488.5252, 498.8
02/11/19, 10, 484.8988, 498.8
02/11/19, 11, 480.0636, 498.8
02/11/19, 12, 477.646, 498.8
02/11/19, 13, 487.9208, 498.8
02/11/19, 14, 490.9428, 498.8
02/11/19, 15, 478.8548, 498.8
02/11/19, 16, 487.6186, 498.8
02/11/19, 17, 487.6186, 498.8
02/11/19, 18, 477.0416, 498.8
02/11/19, 19, 477.646, 498.8
02/11/19, 20, 484.2944, 498.8
02/11/19, 21, 488.8274, 498.8
02/11/19, 22, 484.8988, 498.8
02/11/19, 23, 486.4098, 498.8
03/11/19, 0, 486.4225, 496.09
03/11/19, 1, 484.8757, 496.09
03/11/19, 2, 472.5013, 496.09
03/11/19, 3, 479.4619, 496.09
03/11/19, 4, 470.9545, 496.09
03/11/19, 5, 483.7156, 496.09
03/11/19, 6, 481.0087, 496.09
03/11/19, 7, 470.5678, 496.09
03/11/19, 8, 475.9816, 496.09
03/11/19, 9, 472.1146, 496.09
03/11/19, 10, 479.0752, 496.09
03/11/19, 11, 474.0481, 496.09
03/11/19, 12, 472.5013, 496.09
03/11/19, 13, 469.4077, 496.09
03/11/19, 14, 486.4225, 496.09
03/11/19, 15, 486.4225, 496.09
03/11/19, 16, 472.5013, 496.09
03/11/19, 17, 475.2082, 496.09
03/11/19, 18, 472.888, 496.09
03/11/19, 19, 478.6885, 496.09
03/11/19, 20, 475.5949, 496.09
03/11/19, 21, 474.4348, 496.09
03/11/19, 22, 478.3018, 496.09
03/11/19, 23, 470.5678, 496.09
04/11/19, 0, 502.9008, 555.12
04/11/19, 1, 529.8016, 555.12
04/11/19, 2, 500.5272, 555.12
04/11/19, 3, 533.7576, 555.12
04/11/19, 4, 531.384, 555.12
04/11/19, 5, 506.0656, 555.12
04/11/19, 6, 526.6368, 555.12
04/11/19, 7, 495.78, 555.12
04/11/19, 8, 495.78, 555.12
04/11/19, 9, 511.604, 555.12
04/11/19, 10, 532.1752, 555.12
04/11/19, 11, 506.8568, 555.12
04/11/19, 12, 525.8456, 555.12
04/11/19, 13, 531.384, 555.12
04/11/19, 14, 512.3952, 555.12
04/11/19, 15, 507.648, 555.12
04/11/19, 16, 500.5272, 555.12
04/11/19, 17, 521.8896, 555.12
04/11/19, 18, 497.3624, 555.12
04/11/19, 19, 506.8568, 555.12
04/11/19, 20, 508.4392, 555.12
04/11/19, 21, 532.9664, 555.12
04/11/19, 22, 529.0104, 555.12
04/11/19, 23, 532.9664, 555.12
05/11/19, 0, 607.1108, 682.76
05/11/19, 1, 522.292, 682.76
05/11/19, 2, 510.83, 682.76
05/11/19, 3, 542.9236, 682.76
05/11/19, 4, 547.5084, 682.76
05/11/19, 5, 536.0464, 682.76
05/11/19, 6, 616.2804, 682.76
05/11/19, 7, 554.3856, 682.76
05/11/19, 8, 618.5728, 682.76
05/11/19, 9, 542.9236, 682.76
05/11/19, 10, 588.7716, 682.76
05/11/19, 11, 579.602, 682.76
05/11/19, 12, 591.064, 682.76
05/11/19, 13, 510.83, 682.76
05/11/19, 14, 588.7716, 682.76
05/11/19, 15, 540.6312, 682.76
05/11/19, 16, 570.4324, 682.76
05/11/19, 17, 529.1692, 682.76
05/11/19, 18, 554.3856, 682.76
05/11/19, 19, 570.4324, 682.76
05/11/19, 20, 572.7248, 682.76
05/11/19, 21, 613.988, 682.76
05/11/19, 22, 536.0464, 682.76
05/11/19, 23, 513.1224, 682.76
06/11/19, 0, 508.22, 541.52
06/11/19, 1, 514.214, 541.52
06/11/19, 2, 508.22, 541.52
06/11/19, 3, 518.876, 541.52
06/11/19, 4, 524.87, 541.52
06/11/19, 5, 492.902, 541.52
06/11/19, 6, 515.546, 541.52
06/11/19, 7, 515.546, 541.52
06/11/19, 8, 501.56, 541.52
06/11/19, 9, 499.562, 541.52
06/11/19, 10, 510.218, 541.52
06/11/19, 11, 497.564, 541.52
06/11/19, 12, 496.232, 541.52
06/11/19, 13, 521.54, 541.52
06/11/19, 14, 516.878, 541.52
06/11/19, 15, 514.88, 541.52
06/11/19, 16, 491.57, 541.52
06/11/19, 17, 507.554, 541.52
06/11/19, 18, 506.222, 541.52
06/11/19, 19, 518.21, 541.52
06/11/19, 20, 502.226, 541.52
06/11/19, 21, 496.898, 541.52
06/11/19, 22, 510.218, 541.52
06/11/19, 23, 507.554, 541.52
07/11/19, 0, 513.1645, 538.06
07/11/19, 1, 491.1142, 538.06
07/11/19, 2, 486.1351, 538.06
07/11/19, 3, 493.2481, 538.06
07/11/19, 4, 505.3402, 538.06
07/11/19, 5, 519.5662, 538.06
07/11/19, 6, 501.7837, 538.06
07/11/19, 7, 518.1436, 538.06
07/11/19, 8, 495.382, 538.06
07/11/19, 9, 488.269, 538.06
07/11/19, 10, 505.3402, 538.06
07/11/19, 11, 510.3193, 538.06
07/11/19, 12, 486.8464, 538.06
07/11/19, 13, 492.5368, 538.06
07/11/19, 14, 488.269, 538.06
07/11/19, 15, 506.0515, 538.06
07/11/19, 16, 504.6289, 538.06
07/11/19, 17, 501.7837, 538.06
07/11/19, 18, 493.2481, 538.06
07/11/19, 19, 491.1142, 538.06
07/11/19, 20, 519.5662, 538.06
07/11/19, 21, 498.9385, 538.06
07/11/19, 22, 488.9803, 538.06
07/11/19, 23, 516.721, 538.06
08/11/19, 0, 494.3482, 524.4
08/11/19, 1, 494.3482, 524.4
08/11/19, 2, 498.1846, 524.4
08/11/19, 3, 484.1178, 524.4
08/11/19, 4, 493.7088, 524.4
08/11/19, 5, 479.642, 524.4
08/11/19, 6, 508.415, 524.4
08/11/19, 7, 481.5602, 524.4
08/11/19, 8, 497.5452, 524.4
08/11/19, 9, 487.9542, 524.4
08/11/19, 10, 484.7572, 524.4
08/11/19, 11, 492.43, 524.4
08/11/19, 12, 499.4634, 524.4
08/11/19, 13, 484.1178, 524.4
08/11/19, 14, 487.3148, 524.4
08/11/19, 15, 503.9392, 524.4
08/11/19, 16, 482.1996, 524.4
08/11/19, 17, 483.4784, 524.4
08/11/19, 18, 496.9058, 524.4
08/11/19, 19, 484.7572, 524.4
08/11/19, 20, 481.5602, 524.4
08/11/19, 21, 479.0026, 524.4
08/11/19, 22, 477.0844, 524.4
08/11/19, 23, 493.0694, 524.4
09/11/19, 0, 441.3142, 456.31
09/11/19, 1, 437.1487, 456.31
09/11/19, 2, 440.2034, 456.31
09/11/19, 3, 440.4811, 456.31
09/11/19, 4, 447.1459, 456.31
09/11/19, 5, 436.5933, 456.31
09/11/19, 6, 439.3703, 456.31
09/11/19, 7, 436.871, 456.31
09/11/19, 8, 437.7041, 456.31
09/11/19, 9, 435.7602, 456.31
09/11/19, 10, 439.648, 456.31
09/11/19, 11, 436.5933, 456.31
09/11/19, 12, 446.5905, 456.31
09/11/19, 13, 440.7588, 456.31
09/11/19, 14, 447.7013, 456.31
09/11/19, 15, 437.1487, 456.31
09/11/19, 16, 435.4825, 456.31
09/11/19, 17, 446.0351, 456.31
09/11/19, 18, 441.0365, 456.31
09/11/19, 19, 445.7574, 456.31
09/11/19, 20, 438.8149, 456.31
09/11/19, 21, 444.0912, 456.31
09/11/19, 22, 444.6466, 456.31
09/11/19, 23, 437.9818, 456.31
10/11/19, 0, 439.725, 449.66
10/11/19, 1, 435.3536, 449.66
10/11/19, 2, 428.9952, 449.66
10/11/19, 3, 423.4316, 449.66
10/11/19, 4, 420.2524, 449.66
10/11/19, 5, 423.0342, 449.66
10/11/19, 6, 424.2264, 449.66
10/11/19, 7, 434.5588, 449.66
10/11/19, 8, 433.764, 449.66
10/11/19, 9, 437.3406, 449.66
10/11/19, 10, 433.3666, 449.66
10/11/19, 11, 432.1744, 449.66
10/11/19, 12, 431.777, 449.66
10/11/19, 13, 422.6368, 449.66
10/11/19, 14, 422.6368, 449.66
10/11/19, 15, 434.9562, 449.66
10/11/19, 16, 436.1484, 449.66
10/11/19, 17, 434.9562, 449.66
10/11/19, 18, 420.2524, 449.66
10/11/19, 19, 438.5328, 449.66
10/11/19, 20, 434.1614, 449.66
10/11/19, 21, 426.2134, 449.66
10/11/19, 22, 419.855, 449.66
10/11/19, 23, 436.1484, 449.66
11/11/19, 0, 444.469, 460.87
11/11/19, 1, 437.8305, 460.87
11/11/19, 2, 442.5165, 460.87
11/11/19, 3, 449.5455, 460.87
11/11/19, 4, 440.1735, 460.87
11/11/19, 5, 442.126, 460.87
11/11/19, 6, 437.8305, 460.87
11/11/19, 7, 444.8595, 460.87
11/11/19, 8, 444.8595, 460.87
11/11/19, 9, 436.2685, 460.87
11/11/19, 10, 437.8305, 460.87
11/11/19, 11, 448.7645, 460.87
11/11/19, 12, 431.5825, 460.87
11/11/19, 13, 438.221, 460.87
11/11/19, 14, 439.3925, 460.87
11/11/19, 15, 440.564, 460.87
11/11/19, 16, 437.8305, 460.87
11/11/19, 17, 450.717, 460.87
11/11/19, 18, 443.2975, 460.87
11/11/19, 19, 436.659, 460.87
11/11/19, 20, 440.564, 460.87
11/11/19, 21, 435.878, 460.87
11/11/19, 22, 436.659, 460.87
11/11/19, 23, 441.345, 460.87
12/11/19, 0, 458.6485, 477.65
12/11/19, 1, 449.9621, 477.65
12/11/19, 2, 457.5627, 477.65
12/11/19, 3, 461.9059, 477.65
12/11/19, 4, 450.505, 477.65
12/11/19, 5, 458.1056, 477.65
12/11/19, 6, 451.0479, 477.65
12/11/19, 7, 445.6189, 477.65
12/11/19, 8, 443.4473, 477.65
12/11/19, 9, 448.3334, 477.65
12/11/19, 10, 457.5627, 477.65
12/11/19, 11, 438.5612, 477.65
12/11/19, 12, 460.8201, 477.65
12/11/19, 13, 437.4754, 477.65
12/11/19, 14, 437.4754, 477.65
12/11/19, 15, 457.5627, 477.65
12/11/19, 16, 447.2476, 477.65
12/11/19, 17, 445.076, 477.65
12/11/19, 18, 453.7624, 477.65
12/11/19, 19, 460.2772, 477.65
12/11/19, 20, 454.3053, 477.65
12/11/19, 21, 438.0183, 477.65
12/11/19, 22, 454.3053, 477.65
12/11/19, 23, 457.0198, 477.65
13/11/19, 0, 442.225, 495.88
13/11/19, 1, 439.159, 495.88
13/11/19, 2, 450.6565, 495.88
13/11/19, 3, 449.89, 495.88
13/11/19, 4, 467.5195, 495.88
13/11/19, 5, 449.89, 495.88
13/11/19, 6, 439.159, 495.88
13/11/19, 7, 460.621, 495.88
13/11/19, 8, 467.5195, 495.88
13/11/19, 9, 471.352, 495.88
13/11/19, 10, 476.7175, 495.88
13/11/19, 11, 453.7225, 495.88
13/11/19, 12, 456.7885, 495.88
13/11/19, 13, 457.555, 495.88
13/11/19, 14, 466.753, 495.88
13/11/19, 15, 457.555, 495.88
13/11/19, 16, 457.555, 495.88
13/11/19, 17, 456.022, 495.88
13/11/19, 18, 462.9205, 495.88
13/11/19, 19, 440.692, 495.88
13/11/19, 20, 459.8545, 495.88
13/11/19, 21, 443.758, 495.88
13/11/19, 22, 459.088, 495.88
13/11/19, 23, 445.291, 495.88
14/11/19, 0, 456.7869, 497.74
14/11/19, 1, 461.4231, 497.74
14/11/19, 2, 458.3323, 497.74
14/11/19, 3, 452.1507, 497.74
14/11/19, 4, 449.0599, 497.74
14/11/19, 5, 439.7875, 497.74
14/11/19, 6, 447.5145, 497.74
14/11/19, 7, 442.1056, 497.74
14/11/19, 8, 472.2409, 497.74
14/11/19, 9, 445.1964, 497.74
14/11/19, 10, 476.8771, 497.74
14/11/19, 11, 446.7418, 497.74
14/11/19, 12, 448.2872, 497.74
14/11/19, 13, 452.1507, 497.74
14/11/19, 14, 456.0142, 497.74
14/11/19, 15, 442.8783, 497.74
14/11/19, 16, 467.6047, 497.74
14/11/19, 17, 456.7869, 497.74
14/11/19, 18, 453.6961, 497.74
14/11/19, 19, 458.3323, 497.74
14/11/19, 20, 449.8326, 497.74
14/11/19, 21, 440.5602, 497.74
14/11/19, 22, 474.559, 497.74
14/11/19, 23, 472.2409, 497.74
15/11/19, 0, 431.0771, 452.74
15/11/19, 1, 428.8666, 452.74
15/11/19, 2, 439.9191, 452.74
15/11/19, 3, 423.5614, 452.74
15/11/19, 4, 427.0982, 452.74
15/11/19, 5, 432.8455, 452.74
15/11/19, 6, 438.1507, 452.74
15/11/19, 7, 422.2351, 452.74
15/11/19, 8, 419.5825, 452.74
15/11/19, 9, 440.8033, 452.74
15/11/19, 10, 420.0246, 452.74
15/11/19, 11, 426.214, 452.74
15/11/19, 12, 420.4667, 452.74
15/11/19, 13, 433.7297, 452.74
15/11/19, 14, 427.5403, 452.74
15/11/19, 15, 440.8033, 452.74
15/11/19, 16, 423.5614, 452.74
15/11/19, 17, 439.9191, 452.74
15/11/19, 18, 434.1718, 452.74
15/11/19, 19, 438.5928, 452.74
15/11/19, 20, 433.2876, 452.74
15/11/19, 21, 433.2876, 452.74
15/11/19, 22, 422.2351, 452.74
15/11/19, 23, 419.5825, 452.74
16/11/19, 0, 458.2616, 480.95
16/11/19, 1, 464.3936, 480.95
16/11/19, 2, 460.1012, 480.95
16/11/19, 3, 461.021, 480.95
16/11/19, 4, 468.9926, 480.95
16/11/19, 5, 472.0586, 480.95
16/11/19, 6, 467.4596, 480.95
16/11/19, 7, 468.3794, 480.95
16/11/19, 8, 467.4596, 480.95
16/11/19, 9, 472.3652, 480.95
16/11/19, 10, 467.153, 480.95
16/11/19, 11, 465.62, 480.95
16/11/19, 12, 470.219, 480.95
16/11/19, 13, 464.3936, 480.95
16/11/19, 14, 465.9266, 480.95
16/11/19, 15, 462.554, 480.95
16/11/19, 16, 471.4454, 480.95
16/11/19, 17, 459.7946, 480.95
16/11/19, 18, 468.0728, 480.95
16/11/19, 19, 472.0586, 480.95
16/11/19, 20, 460.7144, 480.95
16/11/19, 21, 461.6342, 480.95
16/11/19, 22, 469.2992, 480.95
16/11/19, 23, 458.8748, 480.95
17/11/19, 0, 446.4908, 477.8
17/11/19, 1, 454.0282, 477.8
17/11/19, 2, 448.81, 477.8
17/11/19, 3, 454.608, 477.8
17/11/19, 4, 437.214, 477.8
17/11/19, 5, 458.6666, 477.8
17/11/19, 6, 458.0868, 477.8
17/11/19, 7, 443.5918, 477.8
17/11/19, 8, 456.3474, 477.8
17/11/19, 9, 457.507, 477.8
17/11/19, 10, 434.315, 477.8
17/11/19, 11, 440.6928, 477.8
17/11/19, 12, 451.709, 477.8
17/11/19, 13, 459.2464, 477.8
17/11/19, 14, 449.3898, 477.8
17/11/19, 15, 445.3312, 477.8
17/11/19, 16, 438.3736, 477.8
17/11/19, 17, 454.0282, 477.8
17/11/19, 18, 451.1292, 477.8
17/11/19, 19, 439.5332, 477.8
17/11/19, 20, 447.6504, 477.8
17/11/19, 21, 434.8948, 477.8
17/11/19, 22, 458.6666, 477.8
17/11/19, 23, 451.1292, 477.8
18/11/19, 0, 469.5056, 515.12
18/11/19, 1, 466.8224, 515.12
18/11/19, 2, 472.1888, 515.12
18/11/19, 3, 485.6048, 515.12
18/11/19, 4, 488.9588, 515.12
18/11/19, 5, 486.2756, 515.12
18/11/19, 6, 476.2136, 515.12
18/11/19, 7, 468.8348, 515.12
18/11/19, 8, 481.58, 515.12
18/11/19, 9, 475.5428, 515.12
18/11/19, 10, 468.164, 515.12
18/11/19, 11, 484.2632, 515.12
18/11/19, 12, 472.8596, 515.12
18/11/19, 13, 496.3376, 515.12
18/11/19, 14, 492.9836, 515.12
18/11/19, 15, 488.9588, 515.12
18/11/19, 16, 480.2384, 515.12
18/11/19, 17, 490.9712, 515.12
18/11/19, 18, 470.8472, 515.12
18/11/19, 19, 488.9588, 515.12
18/11/19, 20, 479.5676, 515.12
18/11/19, 21, 482.9216, 515.12
18/11/19, 22, 465.4808, 515.12
18/11/19, 23, 470.8472, 515.12
19/11/19, 0, 481.3984, 504.91
19/11/19, 1, 480.8386, 504.91
19/11/19, 2, 476.3602, 504.91
19/11/19, 3, 481.9582, 504.91
19/11/19, 4, 488.6758, 504.91
19/11/19, 5, 468.523, 504.91
19/11/19, 6, 488.6758, 504.91
19/11/19, 7, 474.121, 504.91
19/11/19, 8, 485.317, 504.91
19/11/19, 9, 483.0778, 504.91
19/11/19, 10, 473.5612, 504.91
19/11/19, 11, 469.0828, 504.91
19/11/19, 12, 466.2838, 504.91
19/11/19, 13, 490.3552, 504.91
19/11/19, 14, 476.92, 504.91
19/11/19, 15, 483.6376, 504.91
19/11/19, 16, 484.1974, 504.91
19/11/19, 17, 470.2024, 504.91
19/11/19, 18, 477.4798, 504.91
19/11/19, 19, 485.8768, 504.91
19/11/19, 20, 488.116, 504.91
19/11/19, 21, 472.4416, 504.91
19/11/19, 22, 472.4416, 504.91
19/11/19, 23, 484.1974, 504.91
20/11/19, 0, 477.1012, 502.94
20/11/19, 1, 467.1632, 502.94
20/11/19, 2, 477.5981, 502.94
20/11/19, 3, 475.6105, 502.94
20/11/19, 4, 466.6663, 502.94
20/11/19, 5, 484.0578, 502.94
20/11/19, 6, 486.0454, 502.94
20/11/19, 7, 490.5175, 502.94
20/11/19, 8, 490.0206, 502.94
20/11/19, 9, 489.5237, 502.94
20/11/19, 10, 469.6477, 502.94
20/11/19, 11, 467.1632, 502.94
20/11/19, 12, 475.6105, 502.94
20/11/19, 13, 480.0826, 502.94
20/11/19, 14, 484.5547, 502.94
20/11/19, 15, 490.5175, 502.94
20/11/19, 16, 485.0516, 502.94
20/11/19, 17, 468.6539, 502.94
20/11/19, 18, 483.5609, 502.94
20/11/19, 19, 476.6043, 502.94
20/11/19, 20, 465.6725, 502.94
20/11/19, 21, 483.5609, 502.94
